polygon_id,zip_code,proportion
5380,37404,0.022516256
5380,37406,0.121142174
5381,37402,0.049035074
5382,37402,0.192540944
5383,37402,0.005922085
5383,37403,0.180848083
5384,37402,0.005091896
5384,37403,0.278637054
5385,37403,0.003674924
5385,37404,0.135270169
5385,37406,0.016880138
5386,37404,0.263349405
5387,30741,3.69253E-05
5387,37404,0.195925237
5387,37407,0.412689084
5388,30741,7.1092E-05
5388,37404,0.029916714
5388,37407,0.26356883
5388,37408,0.209375979
5389,37404,0.05684828
5389,37412,0.018587075
5390,37404,0.027029076
5390,37406,0.015139667
5391,37404,0.070571774
5391,37406,0.007147177
5391,37411,0.006989734
5391,37412,0.003085779
5392,37404,0.008135316
5392,37411,0.262320094
5392,37412,0.000108901
5393,37404,7.39463E-05
5393,37411,0.018360157
5394,37404,0.007667014
5394,37411,0.021507991
5395,37411,0.063349771
5395,37412,0.006534533
5396,37408,0.291575132
5396,37409,0.008090411
5396,37410,0.041347177
5397,37409,0.132678852
5397,37410,0.002208769
5398,37410,0.204267647
5399,37350,0.2298422
5400,37350,0.459406953
5400,37409,0.004452116
5401,46217,9.54661E-06
5401,46221,0.089721593
5401,46222,5.13381E-06
5401,46241,0.314785265
5402,46222,0.134552913
5402,46224,0.279567676
5402,46231,0.001553886
5402,46241,0.158569559
5403,46222,1.75777E-05
5403,46224,0.035398548
5404,46221,0.09884895
5404,46222,0.001227409
5404,46241,0.001422832
5405,46222,0.055808378
5406,46222,0.130034315
5407,46202,0.012795965
5407,46222,0.049515225
5408,46222,0.024176892
5409,46222,0.065691191
5410,46202,0.12941977
5410,46204,0.016990478
5410,46222,0.002547124
5411,46208,0.063470593
5411,46220,0.001640817
5411,46222,0.255622214
5411,46228,0.716142073
5411,46254,0.049291434
5411,46260,0.158308498
5411,46268,0.320791995
5412,46208,0.020219793
5412,46222,0.000933358
5413,46203,0.021701892
5413,46208,0.006402784
5413,46225,0.101632686
5414,46208,0.025840394
5414,46228,0.000100909
5415,46208,0.097530397
5416,46205,0.155649971
5416,46208,0.178365951
5416,46220,0.079642952
5417,46205,0.176268992
5417,46208,0.032682937
5417,46218,0.000451839
5417,46220,0.015494478
5418,46202,0.1242556
5418,46204,0.003831557
5418,46205,0.110647377
5418,46208,0.033339554
5419,46202,0.101135957
5419,46208,0.004988065
5420,46202,0.00125182
5420,46208,0.143376962
5421,46202,0.070370696
5421,46208,0.046092969
5422,46202,0.046807308
5422,46205,0.03350009
5422,46218,0.000464754
5423,46201,0.009422447
5423,46202,0.063129681
5423,46205,0.033581315
5423,46218,0.180527982
5424,46202,0.069153426
5424,46204,0.109463215
5425,46201,0.016666173
5425,46202,0.05560894
5425,46204,0.000850607
5426,46201,0.153862228
5426,46202,1.45974E-05
5427,46201,0.04119808
5428,46201,0.135371332
5428,46218,0.025107516
5429,46201,0.053688887
5430,46201,0.161343345
5430,46218,9.53729E-05
5431,46201,0.03153654
5431,46219,0.000628074
5432,46219,0.05518109
5433,46201,0.009546613
5433,46203,0.024541484
5433,46219,0.047358844
5433,46239,0.003934711
5434,46201,0.08690135
5434,46219,0.045118275
5435,46201,0.002772676
5435,46203,0.000162652
5435,46219,0.033381957
5435,46225,0.01923857
5435,46227,0.034072013
5436,46201,0.11202118
5436,46203,0.17082879
5437,46201,0.015605637
5437,46202,0.023649983
5437,46203,0.019750678
5438,46203,0.035355002
5439,46203,0.01478414
5439,46225,0.000620676
5440,46225,0.033688366
5441,46203,0.040673219
5441,46225,0.040818207
5442,46221,0.00011063
5442,46225,0.329786699
5443,46217,0.144186745
5443,46225,0.165139691
5444,46217,0.002355684
5444,46225,0.031961021
5444,46227,0.02601353
5445,46203,0.004851233
5446,46203,0.060448549
5446,46225,0.024446012
5446,46227,0.047859152
5446,46237,0.024162024
5447,46107,0.100278221
5447,46203,0.042042274
5447,46237,0.000498286
5448,46107,0.115663787
5448,46203,0.002139014
5449,46107,0.241006565
5449,46203,0.002021411
5449,46227,0.000560762
5449,46237,0.019159134
5450,46227,0.015357737
5451,46227,0.241944375
5452,46227,0.120804198
5452,46237,0.020472093
5453,46203,0.194066433
5453,46239,0.05336675
5454,46203,0.000162757
5454,46219,0.19336454
5454,46239,0.011889
5455,46201,0.008103578
5455,46218,0.164782457
5455,46219,0.003697253
5456,46218,0.227072995
5456,46219,0.000724507
5456,46226,0.00081899
5457,46201,0.013281436
5457,46202,5.36989E-05
5457,46218,0.141797412
5458,46205,0.026284665
5458,46218,0.197585199
5458,46226,0.000597703
5459,46205,0.092976849
5459,46218,0.055009268
5459,46226,0.306870067
5460,46205,0.157755854
5460,46220,0.001303039
5461,46228,0.109496866
5462,46228,0.043001668
5463,46208,0.045698197
5463,46228,0.004531628
5464,46220,0.019718
5465,46220,0.021519105
5466,46208,0.000131503
5466,46220,0.026521364
5466,46228,0.008360056
5466,46240,0.123853439
5466,46260,0.132113922
5467,46220,0.018405902
5467,46240,0.118747037
5468,46205,0.211675461
5468,46216,0.012277206
5468,46218,0.006058923
5468,46220,0.75801118
5468,46226,0.292483238
5468,46240,0.316035206
5468,46250,0.717742959
5468,46256,0.16571102
5469,46220,0.000261492
5469,46226,0.033188649
5470,46208,0.002083762
5470,46220,0.022626017
5470,46240,0.017764072
5470,46260,0.000193569
5474,62521,0.001756997
5475,62521,0.000716791
5476,62521,0.00132325
5476,62526,0.003705591
5477,62522,0.020005736
5478,62522,0.003325246
5479,62526,0.002492307
5480,62526,0.001586654
5481,62522,0.002168838
5482,62522,0.002762393
5483,62522,0.010682619
5484,62521,0.008890635
5485,62521,0.000987746
5486,62521,0.001373539
5486,62522,0.016043937
5486,62523,0.048855414
5486,62526,0.015390297
5487,62521,0.006942032
5488,62522,0.009657557
5488,62523,0.02076149
5489,62521,0.003181942
5489,62526,0.004496222
5490,62521,0.01003696
5490,62523,0.029420908
5491,62522,0.006539534
5492,62526,0.001132057
5493,62521,0.004456669
5493,62523,0.094168975
5493,62526,0.007984564
5494,62521,0.00208514
5494,62522,0.00973647
5494,62523,0.320508704
5495,62521,0.004416396
5495,62522,0.001587424
5495,62523,0.19311255
5496,62522,0.001236125
5497,62521,0.001875096
5498,,
5498,10457,0.217748406
5498,10458,0.089416064
5499,10462,0.171129592
5500,11385,0.021383499
5501,16601,0.000287812
5501,16602,0.007670422
5502,16601,0.000723496
5502,16602,0.029361328
5503,16602,0.001452244
5504,16602,0.011051898
5505,16602,0.021282973
5506,16602,0.001579832
5507,16602,0.00627104
5508,16602,0.005448477
5509,16602,0.002189696
5510,16601,2.24387E-05
5510,16602,0.077212583
5511,16602,0.00626981
5512,16602,0.001189109
5513,16602,0.044839696
5514,16602,0.001994674
5515,16602,0.003097741
5516,16602,0.005698209
5517,16602,0.020812115
5518,16601,0.000797308
5518,16602,0.022267864
5519,16601,0.001283769
5519,16602,1.44981E-06
5520,16601,0.000947653
5521,16601,0.000997309
5522,16601,0.001994015
5523,16601,0.004916223
5524,16601,0.000834421
5525,16601,0.015540846
5526,16601,0.002306998
5527,16601,0.001217242
5528,16601,0.006294089
5529,16601,0.000876543
5529,16602,1.88932E-05
5530,16601,0.002094567
5531,66202,0.04270431
5532,66202,0.070780874
5533,66106,0.003819457
5534,66106,0.015640746
5534,66203,0.000828446
5535,66106,0.004007096
5535,66203,0.000292001
5536,66205,0.053614982
5537,66202,0.064131004
5537,66205,0.005734509
5538,66202,0.096623602
5539,66202,0.03429976
5539,66204,0.078815613
5540,66204,0.188129503
5540,66207,0.001790771
5540,66208,0.001511878
5540,66212,0.03613489
5541,66205,0.049583183
5542,66205,0.061163966
5543,66205,0.046791658
5543,66208,0.000796609
5544,66205,0.042508527
5545,64112,0.000162244
5545,66205,0.016493507
5546,64112,0.079873021
5546,66205,0.000396568
5547,64112,0.270347742
5547,64113,0.380288052
5548,64112,0.001568479
5548,64113,0.004435814
5548,66205,0.000490178
5548,66208,0.085270359
5549,66205,0.000649586
5549,66208,0.086228951
5550,64113,0.08110111
5550,64114,0.00017236
5551,64113,0.002235598
5551,64114,0.017909484
5551,66208,3.20536E-05
5552,64114,5.95356E-05
5552,66208,0.040282484
5553,64113,1.79698E-06
5553,64114,0.045837689
5553,66208,0.00012138
5554,64113,0.000161423
5554,64114,0.023886644
5555,64113,0.000391454
5555,64114,0.036013406
5555,64131,0.009417248
5556,64114,0.156206216
5556,66206,0.001211298
5556,66208,0.00086994
5557,66206,0.016939664
5557,66208,0.003134848
5558,64113,0.175633524
5558,64114,0.002211777
5558,64131,7.23312E-07
5559,64113,0.006655883
5559,64114,0.000221496
5559,64131,0.055052151
5560,64110,0.111322584
5560,64112,0.064510884
5560,64113,0.267084843
5560,64131,0.003172434
5561,64112,0.144056043
5561,64113,9.31008E-05
5562,64110,0.051415596
5562,64112,0.021988659
5562,64113,0.005473994
5563,64110,0.26196
5564,64110,0.080622318
5564,64130,0.032558376
5565,64110,0.001825448
5565,64111,0.013819331
5565,64112,0.122045941
5566,64109,0.000529417
5566,64110,0.199348746
5566,64111,0.000310824
5566,64112,0.011749332
5567,64111,0.317157948
5567,64112,0.095760321
5567,66103,0.000147964
5568,64108,5.00926E-05
5568,64111,0.003601643
5568,66103,0.253976216
5568,66205,2.69406E-05
5569,64111,0.005397481
5569,64112,0.000586588
5569,66103,0.101299891
5569,66205,0.001645377
5570,66103,0.003795612
5570,66205,0.138352905
5571,66103,0.117658758
5571,66106,0.004199164
5572,66103,0.052795056
5573,64108,0.003869862
5573,66103,0.119157096
5574,66103,0.052979019
5574,66106,0.000991056
5575,66106,0.033535464
5576,66103,0.017549808
5576,66106,0.032270457
5577,66106,0.017292279
5578,66106,0.007374913
5579,66106,0.00506129
5580,66105,0.250408105
5581,64111,0.104327631
5582,64109,0.227456932
5582,64110,0.071534398
5582,64111,0.152132819
5582,64112,0.007090942
5583,64108,0.056780546
5583,64109,0.190361563
5583,64111,0.161015093
5584,64108,0.001176321
5584,64111,0.196950795
5585,64108,0.072665
5585,64111,0.000172505
5586,64109,0.066069932
5586,64110,0.077928611
5586,64130,0.062424065
5587,64109,0.221141836
5587,64128,0.189101765
5587,64130,0.065766118
5588,64128,0.266992614
5588,64130,0.095769181
5589,64128,0.088114775
5589,64129,0.005357247
5590,64108,2.93423E-06
5590,64109,0.208667168
5590,64128,0.066354045
5591,64108,7.06376E-05
5591,64109,0.084618095
5592,64109,0.00012165
5592,64127,0.000154734
5592,64128,0.080106938
5593,64127,0.286184019
5593,64128,0.173602916
5594,64127,0.043345313
5594,64128,0.001943358
5595,64126,0.166129
5595,64127,0.01491195
5595,64128,0.038555902
5595,64129,0.020281743
5596,64108,0.143525979
5596,64109,0.001033398
5596,64125,0.131543944
5596,64126,0.246443061
5596,64127,0.292865527
5596,64128,0.000130421
5598,64052,0.008169262
5598,64053,0.000498178
5598,64125,0.000185152
5598,64126,0.11756508
5599,64105,0.192565586
5599,64108,0.143243406
5600,64106,0.388656519
5600,64108,0.080800383
5600,64120,0.001292202
5600,64123,0.000365493
5600,64124,0.289144735
5600,64127,0.246922163
5601,64123,0.047937278
5601,64124,0.396280253
5601,64127,0.00078094
5602,64120,0.015089007
5603,64106,0.169285174
5603,64120,0.003773843
5604,64123,0.457320246
5604,64124,0.114646052
5605,64123,0.233379261
5605,64124,0.096378186
5606,64116,0.007398505
5607,64116,0.012878656
5608,66118,0.104312504
5609,66101,0.09516312
5609,66102,0.040788748
5609,66105,0.040782819
5609,66118,0.012489705
5610,66102,0.060844967
5611,66102,0.011339125
5612,66102,0.008113858
5613,66101,0.209113682
5613,66102,0.04916665
5613,66115,2.51573E-05
5613,66118,0.029309296
5614,66101,0.039602303
5614,66102,0.000174173
5615,66102,0.012371182
5616,66102,0.007608604
5617,66102,0.013305024
5617,66104,9.15415E-05
5618,66102,0.031887956
5618,66104,0.027369268
5619,66102,0.013074579
5619,66104,7.43406E-05
5620,66102,0.000424676
5620,66104,0.019989773
5621,66102,0.038459211
5621,66104,5.04467E-05
5622,66102,0.004747254
5622,66104,5.05342E-07
5623,66102,0.000201434
5623,66104,0.028908315
5624,66101,0.294647948
5624,66102,0.02270045
5624,66104,0.019504283
5625,66101,0.245832682
5625,66104,6.70099E-06
5625,66115,0.023383595
5626,66101,0.006202734
5626,66104,0.04208712
5627,66101,0.000196961
5627,66104,0.003592936
5628,66101,0.001985407
5628,66104,0.005426869
5629,66104,0.073003974
5630,64129,0.012159969
5631,64052,0.016146233
5631,64055,0.000316315
5632,64052,0.002745882
5632,64055,0.00219054
5632,64129,0.007498069
5632,64133,0.009327334
5633,64129,0.032939031
5633,64130,0.000412254
5634,64133,0.018865294
5635,64133,0.015066564
5636,64131,0.067717725
5636,64132,7.46379E-06
5637,64110,0.001163821
5637,64131,0.050512066
5637,64132,0.064382253
5638,64110,0.017915021
5638,64130,0.061108674
5639,64110,0.002085227
5639,64130,0.053718165
5639,64131,0.002793105
5639,64132,0.003417677
5640,64130,0.066977523
5640,64132,0.000699229
5641,64132,0.008096913
5642,64132,0.09749793
5643,64130,0.234750968
5643,64132,2.27345E-05
5644,64131,0.006067891
5644,64132,0.029142066
5645,64131,0.053716572
5645,64132,0.009552817
5646,64132,0.057901888
5647,46219,0.00963468
5648,46202,0.059011794
5648,46208,0.109275025
5648,46222,0.035459911
5649,49505,0.049100634
5650,2124,0.077133361
5650,2126,0.02247837
5651,60402,0.02930995
5651,60546,0.000562454
5652,60631,0.009748844
5652,60714,1.61282E-05
5653,60625,0.166029502
5653,60630,0.001897997
5654,60604,2.84607E-05
5654,60605,0.163554748
5655,19023,0.007041541
5655,19079,0.008255377
5655,19142,0.063320029
5655,19153,0.39946807
5656,19023,0.002456101
5656,19142,0.406449544
5656,19143,0.024714606
5656,19153,0.009489141
5657,19050,4.79542E-06
5657,19142,0.077997254
5657,19143,0.041676556
5658,19142,0.237615457
5658,19153,9.39659E-06
5659,19104,0.137884066
5659,19139,0.296698876
5659,19142,0.014363288
5659,19143,0.541140379
5660,19104,0.002781206
5660,19143,0.049963739
5661,19104,0.01158211
5661,19139,0.062280919
5661,19143,0.123965339
5662,19082,0.000155065
5662,19104,0.442788134
5662,19131,0.111254247
5662,19139,0.570415429
5662,19151,0.049516636
5663,19131,0.037511359
5663,19139,0.000274772
5663,19151,0.113284436
5664,19131,0.011354005
5664,19151,0.198120965
5665,19066,0.000102685
5665,19096,0.000887645
5665,19131,0.033613976
5665,19151,0.188299273
5666,19096,0.001002633
5666,19151,0.032278298
5667,19001,0.102229958
5667,19038,0.02784232
5667,19090,0.073155852
5667,19151,0.103554683
5668,19004,4.56898E-05
5668,19131,0.150742517
5669,19004,0.530386023
5669,19066,0.876849585
5669,19072,0.075619606
5669,19096,0.015074366
5669,19131,0.002643905
5670,19066,0.101595544
5670,19072,0.169763375
5670,19096,0.004379135
5671,19127,0.356412927
5671,19128,0.041952178
5672,19127,8.79809E-05
5672,19128,0.089179048
5672,19129,0.000743835
5673,19128,0.03417063
5674,19128,0.137766647
5675,19118,0.013433312
5675,19128,0.421469906
5675,19444,0.000336512
5676,19129,0.172984068
5676,19144,0.057385414
5677,19129,0.224877625
5677,19132,0.351965658
5677,19140,0.12404359
5678,19129,0.103435599
5678,19144,2.71695E-06
5679,19118,0.03962611
5679,19119,0.101269688
5679,19129,0.024026974
5679,19138,0.148500713
5679,19141,0.008133334
5679,19144,0.513855128
5680,19119,0.02158107
5680,19144,0.146617264
5681,19144,0.0091764
5682,19138,0.027060929
5683,19144,0.027749557
5684,19129,0.023533932
5684,19140,0.130294789
5684,19141,0.012115188
5684,19144,0.023821057
5685,19132,0.006605799
5685,19133,0.012608161
5685,19140,0.271735615
5685,19141,0.02305657
5685,19144,0.000879865
5686,19124,0.012094148
5686,19133,0.045087651
5686,19134,0.124002838
5686,19140,0.173196301
5687,19122,0.004796468
5687,19125,0.036948526
5687,19132,0.015556588
5687,19133,0.916302363
5687,19134,0.077206967
5688,19122,0.356418097
5688,19123,0.228699577
5688,19132,8.93304E-06
5688,19133,0.000543408
5689,19122,0.601368627
5689,19123,0.383892878
5689,19125,0.005818941
5689,19133,0.002366217
5690,19122,4.16531E-05
5690,19123,0.001370408
5690,19125,0.522007639
5690,19134,0.000491192
5691,19124,0.001206941
5691,19125,0.017949582
5691,19134,0.290133917
5691,19137,0.075643885
5692,19122,0.002230157
5692,19124,0.030416433
5692,19125,0.181896683
5692,19133,0.00214224
5692,19134,0.258152015
5692,19137,0.022885473
5693,19124,0.090650398
5694,19124,0.115277181
5694,19137,4.14575E-05
5695,19124,0.24679086
5695,19135,0.383636895
5695,19136,0.025539361
5695,19137,0.358344771
5695,19149,4.74341E-05
5696,19135,0.107231466
5696,19136,0.038845254
5696,19149,3.49724E-05
5697,19124,0.004342267
5697,19135,0.11011687
5697,19149,0.000145681
5698,19135,0.004403426
5698,19136,0.079533716
5698,19149,0.116582408
5698,19152,0.017579476
5699,19136,0.064363234
5700,19136,0.009033867
5701,19124,0.06414684
5701,19149,0.04199529
5702,19111,0.022909763
5702,19120,0.031244716
5702,19124,0.051837065
5702,19149,0.022682462
5703,19111,0.477010738
5703,19115,0.002897213
5703,19120,0.002974184
5703,19124,0.026402388
5703,19135,0.053352308
5703,19136,0.024232385
5703,19149,0.818511792
5703,19152,0.700821222
5704,19121,0.529320461
5704,19130,0.338032342
5704,19132,0.223072664
5705,19121,0.151517985
5705,19130,0.170468942
5705,19132,0.095242133
5706,19027,0.00156917
5706,19120,0.406360113
5706,19124,0.007430859
5706,19126,0.265858589
5706,19138,0.128917657
5706,19140,0.108617195
5706,19141,0.736923072
5706,19144,0.000871932
5707,19027,0.001875535
5707,19120,0.002088261
5707,19126,0.416189192
5707,19141,0.048641806
5708,19120,0.217183177
5708,19141,0.000225673
5709,19027,0.111513031
5710,19012,4.21916E-05
5710,19027,0.26316836
5710,19126,0.079020701
5711,19012,0.899155018
5711,19027,0.085147754
5711,19111,0.001114066
5711,19120,0.073062993
5711,19126,0.081588623
5712,19027,0.042264794
5712,19046,0.011055915
5713,19006,0.025530108
5713,19012,0.10067527
5713,19027,0.042944704
5713,19046,0.089858283
5713,19111,0.407009247
5713,19115,2.00493E-05
5713,19120,0.064971505
5714,19053,6.34952E-07
5714,19114,0.002196462
5714,19115,0.064311346
5714,19116,0.164770663
5715,19038,0.032323637
5715,19118,0.234125851
5715,19119,0.399731728
5715,19138,0.194296384
5715,19144,0.074952447
5715,19150,5.81634E-05
5716,19038,6.53501E-05
5716,19119,0.180371877
5716,19150,0.010767987
5717,19031,0.000671098
5717,19038,0.066227488
5717,19118,0.510649395
5717,19119,0.212747509
5717,19128,0.005378737
5717,19144,0.023134288
5717,19444,0.000305151
5718,19038,0.00256041
5718,19095,0.000489814
5718,19119,5.25701E-06
5718,19150,0.30206801
5719,19027,0.002774529
5719,19095,0.007863904
5719,19119,0.000819597
5719,19126,0.04884605
5719,19138,0.370220946
5719,19150,0.647309979
5720,19027,0.317399872
5720,19038,0.005538063
5720,19046,0.008622517
5720,19095,0.846269054
5721,19027,0.01759834
5722,19027,0.00019221
5722,19046,0.080718957
5722,19095,0.004600493
5723,19027,1.56037E-05
5723,19038,0.143602791
5723,19046,0.000100866
5723,19075,0.055376893
5723,19095,0.138544139
5724,19001,0.070567851
5724,19046,0.216844462
5725,19001,0.191266042
5725,19046,0.000116613
5725,19090,0.000313303
5726,19038,0.095129926
5726,19075,0.05446567
5727,19038,0.025691074
5727,19075,0.026659021
5728,19001,0.246303
5728,19006,0.000119632
5728,19038,0.021988931
5728,19090,0.073805301
5729,19001,0.013022638
5729,19090,0.03374307
5730,19001,0.003060101
5730,19090,0.071513966
5732,19106,0.113578908
5732,19107,0.204099427
5732,19145,0.0001892
5732,19147,0.726343728
5732,19148,0.279642097
5733,19102,0.159961971
5733,19103,0.074290168
5733,19145,0.09385327
5733,19146,0.744848188
5734,19102,0.002079578
5734,19103,0.173387575
5734,19146,0.008515795
5735,19145,0.17788702
5735,19146,0.045487116
5736,48183,0.018122163
5737,48183,0.031115412
5738,,
5738,48183,0.006156408
5739,48183,0.00765971
5740,48183,0.001023188
5740,48192,0.002057587
5740,48193,0.143307375
5740,48195,0.000162433
5741,48146,0.000470864
5741,48192,0.294562515
5741,48195,1.9162E-05
5742,48146,0.000209177
5742,48192,0.08362697
5743,48192,0.152783994
5744,,
5744,48192,0.230931323
5745,48192,0.068951168
5746,,
5746,48146,0.001686311
5746,48192,0.035977475
5746,48229,0.007163516
5747,48146,0.131267185
5747,48192,0.000701824
5747,48195,0.000920711
5748,,
5748,48101,0.007707853
5748,48122,0.005192791
5748,48146,0.858445329
5748,48192,0.002810937
5748,48195,0.000999134
5748,48217,0.003394499
5748,48229,0.019362829
5749,48101,0.067708273
5749,48146,0.000534154
5750,48101,0.091483878
5750,48122,0.00017987
5751,48146,0.000708413
5751,48218,0.000938132
5751,48229,0.441097558
5752,48218,0.007752069
5752,48229,0.167599108
5753,48217,0.009126728
5753,48218,0.197836094
5753,48229,0.001106453
5754,48218,0.134010233
5755,48218,0.0177669
5756,48122,0.009085291
5756,48146,0.000679279
5756,48217,0.541979574
5756,48218,0.000498465
5756,48229,0.003228233
5757,48101,0.009143696
5757,48122,0.172889084
5758,48101,0.004672196
5758,48120,0.000182709
5758,48122,0.128270308
5758,48126,0.000165362
5758,48217,0.00061898
5759,48101,0.000912633
5759,48122,0.256840246
5759,48146,0.000493409
5759,48217,0.000284291
5760,48120,0.006595522
5760,48122,0.000543102
5760,48126,0.008381081
5760,48209,0.125544928
5760,48217,0.436480829
5760,48218,0.002887901
5761,48120,0.198008973
5761,48126,0.011419879
5761,48209,6.01858E-05
5762,48209,0.223499259
5762,48216,0.011840656
5763,48209,0.207331238
5764,48209,0.008840047
5765,48209,0.11392238
5766,48209,0.01689087
5766,48216,0.030799911
5767,,
5767,48201,0.035380559
5767,48209,0.053861974
5767,48216,0.565826741
5767,48226,0.316305718
5767,48233,0.999998971
5768,48201,0.04644918
5768,48208,0.094205254
5768,48216,0.131770736
5769,48208,0.158307127
5769,48210,0.000200379
5769,48216,0.127380191
5770,48208,0.10128435
5771,48204,0.000236347
5771,48208,0.180532646
5771,48210,0.095920407
5772,48202,0.044404296
5772,48208,0.22854155
5773,48201,0.064174676
5773,48202,0.004529627
5773,48208,0.161499756
5773,48216,9.89486E-05
5774,48201,8.73792E-06
5774,48202,0.078331633
5775,48202,0.053895487
5775,48211,0.007047691
5776,48201,0.103151347
5776,48202,0.064660346
5776,48207,0.007411269
5776,48211,0.010602417
5777,48201,0.53377224
5777,48202,0.017194178
5777,48208,0.005285428
5777,48226,0.025023645
5778,48201,0.19981793
5778,48207,0.151698323
5778,48226,0.124478067
5779,48207,0.06782856
5779,48211,0.11948456
5780,48207,0.017082373
5780,48211,0.132234232
5781,,
5781,48207,0.477716225
5781,48211,0.046935784
5781,48214,0.032566239
5781,48226,0.027832152
5781,48243,1.44255E-05
5782,48211,0.2364085
5782,48213,0.005758462
5782,48234,0.002443239
5783,48211,0.011995502
5783,48213,0.034271091
5783,48234,0.000437668
5784,48213,0.025902843
5785,48211,2.21517E-05
5785,48213,0.150762432
5785,48234,0.033318228
5786,48213,0.025766942
5787,48089,2.09128E-05
5787,48091,0.000714706
5787,48212,0.011971718
5787,48213,0.001007878
5787,48234,0.163837699
5788,48212,0.132830833
5788,48234,0.090567633
5789,48212,0.010312636
5789,48234,0.023414435
5790,48212,0.104526638
5791,48212,0.075262822
5792,48203,0.00039602
5792,48212,0.109304691
5793,48203,0.009534341
5793,48212,0.035154998
5794,48212,0.086847405
5795,48203,0.000583894
5795,48211,0.021160596
5795,48212,0.184987708
5796,48202,0.000257727
5796,48203,0.009038199
5796,48211,0.145338793
5796,48212,0.007044618
5797,48202,0.209327829
5797,48211,0.034494758
5798,48202,3.55786E-06
5798,48203,0.074941444
5798,48206,2.81966E-05
5798,48238,9.95228E-05
5799,48203,0.050795395
5800,48203,0.047447714
5800,48238,0.001600732
5801,48203,0.001984192
5801,48221,1.50428E-06
5801,48238,0.070333228
5802,48202,0.238912296
5802,48203,0.00240154
5802,48206,0.113631482
5802,48211,0.001041209
5802,48238,0.022437386
5803,48206,0.267450352
5803,48238,0.165936874
5804,48206,0.104831766
5805,48202,0.014575182
5805,48206,0.057535249
5806,48204,0.087487845
5806,48206,0.053224496
5807,48204,0.01101001
5807,48206,0.007048886
5807,48238,0.040210791
5808,48203,0.018363225
5808,48238,6.7395E-06
5809,48203,0.041033965
5809,48238,2.85284E-05
5810,48203,0.007713822
5810,48238,0.000215185
5811,48203,0.001118613
5811,48221,0.059051606
5811,48238,3.94008E-05
5812,48221,0.009598226
5812,48238,0.073900288
5813,48238,0.026318485
5814,48221,0.047408054
5814,48238,0.051681014
5815,48221,0.024447224
5816,48238,0.028972342
5817,48203,0.051324278
5818,48203,0.095030412
5819,48030,0.008370519
5819,48203,0.219469676
5819,48220,0.000165671
5819,48234,0.004654349
5820,48030,0.108756774
5820,48067,0.017581786
5820,48071,0.020112407
5820,48220,2.76551E-05
5821,48212,0.039382502
5821,48234,0.018285018
5822,48203,0.013326816
5822,48212,0.024212421
5822,48234,0.02063711
5823,48126,0.00793338
5823,48208,0.01266012
5823,48210,0.651651195
5824,48210,0.029599724
5825,48126,0.087287949
5825,48204,2.46027E-06
5826,48126,0.000151762
5826,48204,0.096451894
5826,48228,0.029674078
5827,48126,0.263270122
5827,48228,0.002812117
5828,48228,0.019050876
5829,48228,0.063937332
5830,48228,0.006903339
5831,48228,0.096556081
5832,48127,1.35153E-05
5832,48128,0.000336972
5832,48228,0.060710466
5833,48227,0.069210374
5833,48228,0.060558079
5834,48223,6.25932E-05
5834,48227,0.100215479
5834,48228,0.018934409
5835,48219,0.039128451
5835,48223,0.464741911
5835,48228,0.140970232
5835,48239,0.003829906
5836,48219,0.034029015
5836,48223,0.031898257
5837,48219,0.025995955
5837,48223,0.07528223
5838,48219,0.074615376
5839,48219,0.01592937
5840,48219,0.050162883
5841,48219,0.05299423
5841,48221,0.074059324
5841,48235,0.268927179
5842,48219,0.054416071
5842,48223,0.067889175
5842,48235,8.07139E-05
5843,48223,0.186337326
5843,48227,0.156405121
5844,48219,0.000179231
5844,48223,0.001779592
5844,48227,0.066953226
5844,48235,0.069908265
5845,48219,0.000284543
5845,48235,0.022986748
5846,48227,0.000646139
5846,48235,0.036499245
5847,48227,3.01162E-05
5847,48235,0.013903754
5848,48235,0.016810663
5849,48221,0.044194298
5849,48227,0.19108776
5849,48235,0.078754693
5849,48238,0.092248041
5850,48221,0.016735231
5851,48221,0.200691491
5852,48221,0.080215201
5853,48221,0.01492825
5854,48203,0.015889307
5855,48219,0.000299709
5855,48223,1.59851E-06
5855,48239,0.095577618
5855,48240,0.000557164
5856,48239,0.023832877
5857,48219,0.101231883
5857,48223,1.82502E-06
5857,48240,0.015913414
5858,48219,0.020020109
5858,48240,0.006531082
5859,48033,0.000460165
5859,48219,0.011449969
5859,48240,0.010493703
5860,48033,0.003076201
5860,48152,0.005817543
5860,48240,0.372674465
5860,48336,0.000146644
5861,48033,0.03957866
5861,48152,8.83245E-05
5861,48336,0.132236055
5862,48335,0.062008139
5862,48336,0.117193796
5863,48227,0.111021894
5863,48238,0.136502048
5864,48204,0.215966022
5864,48227,0.172592428
5864,48228,0.030416194
5864,48238,0.001091442
5865,48227,0.002154205
5865,48238,0.042757116
5866,48204,0.069351343
5866,48238,0.096501153
5867,48204,0.17521854
5867,48238,0.042130606
5868,48204,0.119984037
5868,48208,0.00015413
5868,48210,0.001421315
5869,48204,0.024994182
5869,48206,0.095695889
5869,48208,0.00320978
5870,48206,0.105649042
5870,48208,0.006155298
5871,48206,0.091995147
5871,48208,0.003636084
5872,48202,0.196422987
5872,48206,0.102909359
5872,48208,0.005740948
5873,48207,0.046033919
5873,48211,0.046608913
5873,48213,0.064438388
5873,48214,0.18267119
